category,page,title,detail_url,salary_raw,posted_raw,raw_card_text
IT and Network IndustryÂ,4,Hardware Technician,https://ikman.lk/en/ad/hardware-technician-gampaha,"Rs 35,000 - 100,000",54 days,"Hardware Technician|Prasad K Withanachchi|Rs 35,000 - 100,000|Gampaha, IT and Network Industry|54 days"
IT and Network IndustryÂ,4,Graphic Designer,https://ikman.lk/en/ad/graphic-designer-kandy-402,,55 days,"Graphic Designer|Kandy Company|MEMBER|Kandy, IT and Network Industry|55 days"
IT and Network IndustryÂ,4,Computer Operator (Female),https://ikman.lk/en/ad/computer-operator-female-colombo-100,,55 days,"Computer Operator (Female)|Maharagama S-lon Delivery Center|Colombo, IT and Network Industry|55 days"
IT and Network IndustryÂ,4,CCTV - Intern,https://ikman.lk/en/ad/cctv-intern-colombo,,57 days,"CCTV - Intern|Metropolitan Technologies (Pvt) Ltd|MEMBER|Colombo, IT and Network Industry|57 days"
IT and Network IndustryÂ,4,Network Engineer,https://ikman.lk/en/ad/network-engineer-colombo,"Rs 50,000 - 100,000",58 days,"Network Engineer|Tech-Know IT International Private Limited|Rs 50,000 - 100,000|Colombo, IT and Network Industry|58 days"
IT and Network IndustryÂ,4,Graphic Designer (Full-Time) - Kattankudy,https://ikman.lk/en/ad/graphic-designer-full-time-kattankudy-batticaloa,,60 days,"Graphic Designer (Full-Time) - Kattankudy|Private Poster|Batticaloa, IT and Network Industry|60 days"
Digital MarketingÂ,1,Social Media Digital Growth Manager,https://ikman.lk/en/ad/social-media-digital-growth-manager-colombo-4,"Rs 80,000 - 120,000",,"Social Media Digital Growth Manager|Canbarra (PVT) Ltd|Rs 80,000 - 120,000|MEMBER|Colombo, Digital Marketing"
Digital MarketingÂ,1,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-kegalle-3,,,"Digital Marketing Executive|MBL Marketing (PVT) Ltd|MEMBER|Kegalle, Digital Marketing"
Digital MarketingÂ,1,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-gampaha-57,"Rs 50,000 - 70,000",7 hours,"Digital Marketing Executive|Yellow Town Clothing PVT LTD|Rs 50,000 - 70,000|Gampaha, Digital Marketing|7 hours"
Digital MarketingÂ,1,Female Digital Marketing Executive,https://ikman.lk/en/ad/female-digital-marketing-executive-colombo,"Rs 30,000 - 150,000",2 days,"Female Digital Marketing Executive|MDM Travels|Rs 30,000 - 150,000|Colombo, Digital Marketing|2 days"
Digital MarketingÂ,1,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-gampaha-58,"Rs 40,000 - 50,000",3 days,"Digital Marketing Executive|Warnitha Printers|Rs 40,000 - 50,000|Gampaha, Digital Marketing|3 days"
Digital MarketingÂ,1,Social Media Coordinator cum Graphic Designer,https://ikman.lk/en/ad/social-media-coordinator-cum-graphic-designer-matara-3,,4 days,"FEATURED|Social Media Coordinator cum Graphic Designer|King Cell Holdings, Weligama|AUTH AGENT|Matara, Digital Marketing|4 days"
Digital MarketingÂ,1,Social Media Coordinator cum Graphic Designer,https://ikman.lk/en/ad/social-media-coordinator-cum-graphic-designer-galle,,4 days,"FEATURED|Social Media Coordinator cum Graphic Designer|King Cell Holdings, Weligama|AUTH AGENT|Galle, Digital Marketing|4 days"
Digital MarketingÂ,1,Digital Marketing executive/ creator,https://ikman.lk/en/ad/digital-marketing-executive-creator-colombo,"Rs 50,000 - 80,000",5 days,"Digital Marketing executive/ creator|Wimaladharma & Sons|Rs 50,000 - 80,000|MEMBER|Colombo, Digital Marketing|5 days"
Digital MarketingÂ,1,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-colombo-430,"Rs 50,000 - 75,000",5 days,"Digital Marketing Executive|Sunmade Lanka pvt Ltd|Rs 50,000 - 75,000|MEMBER|Colombo, Digital Marketing|5 days"
Digital MarketingÂ,1,Content Creator,https://ikman.lk/en/ad/content-creator-colombo-53,,5 days,"FEATURED|Content Creator|ðð¨ðð­ð¥ð¨ð ð¢ð Holdings PLC|MEMBER|Colombo, Digital Marketing|5 days"
Digital MarketingÂ,1,Manager â Marketing & Events,https://ikman.lk/en/ad/manager-marketing-and-events-colombo-1,"Rs 170,000 - 190,000",6 days,"Manager â Marketing & Events|Lanka staff|Rs 170,000 - 190,000|AUTH AGENT|Colombo, Digital Marketing|6 days"
Digital MarketingÂ,1,Digital Marketing Manager Colombo 04,https://ikman.lk/en/ad/digital-marketing-manager-colombo-04-colombo,"Rs 100,000 - 150,000",6 days,"Digital Marketing Manager Colombo 04|Ruwini Jayarathne Jewelry(Pvt)Ltd.|Rs 100,000 - 150,000|MEMBER|Colombo, Digital Marketing|6 days"
Digital MarketingÂ,1,Marketing Manager,https://ikman.lk/en/ad/marketing-manager-colombo-432,,6 days,"Marketing Manager|Touch of Gold Lanka Pvt ltd|MEMBER|Colombo, Digital Marketing|6 days"
Digital MarketingÂ,1,Marketing Executive,https://ikman.lk/en/ad/marketing-executive-colombo-3686,,6 days,"Marketing Executive|Touch of Gold Lanka Pvt ltd|MEMBER|Colombo, Digital Marketing|6 days"
Digital MarketingÂ,1,SOCIAL MEDIA EXECUTIVE,https://ikman.lk/en/ad/social-media-executive-colombo-104,,6 days,"SOCIAL MEDIA EXECUTIVE|DOMESTIC EXPRESS PVT LTD|MEMBER|Colombo, Digital Marketing|6 days"
Digital MarketingÂ,1,Part Time Social Media Executive,https://ikman.lk/en/ad/part-time-social-media-executive-colombo,"Rs 40,000 - 50,000",7 days,"Part Time Social Media Executive|Onclicks Mobile Battaramulla|Rs 40,000 - 50,000|Colombo, Digital Marketing|7 days"
Digital MarketingÂ,1,Social Media Creator,https://ikman.lk/en/ad/social-media-creator-colombo,,9 days,"Social Media Creator|OPEN DOOR POLICY|MEMBER|Colombo, Digital Marketing|9 days"
Digital MarketingÂ,1,Digital Marketing Assistant Manager,https://ikman.lk/en/ad/digital-marketing-assistant-manager-colombo-1,,9 days,"Digital Marketing Assistant Manager|signature|MEMBER|Colombo, Digital Marketing|9 days"
Digital MarketingÂ,1,Social Media Sales Executive,https://ikman.lk/en/ad/social-media-sales-executive-colombo-6,,11 days,"Social Media Sales Executive|Toy Mart|MEMBER|Colombo, Digital Marketing|11 days"
Digital MarketingÂ,1,Influencers,https://ikman.lk/en/ad/influencers-colombo,,11 days,"Influencers|Toy Mart Sri Lanka|MEMBER|Colombo, Digital Marketing|11 days"
Digital MarketingÂ,1,E-Commerce Marketing Assistant,https://ikman.lk/en/ad/e-commerce-marketing-assistant-colombo,,11 days,"E-Commerce Marketing Assistant|Watsans.lk|Colombo, Digital Marketing|11 days"
Digital MarketingÂ,1,Social Media Live Presenter,https://ikman.lk/en/ad/social-media-live-presenter-kandy,"Rs 50,000 - 200,000",12 days,"Social Media Live Presenter|Kandula Modernhomes (Pvt) Ltd|Rs 50,000 - 200,000|MEMBER|Kandy, Digital Marketing|12 days"
Digital MarketingÂ,1,Social Media Manager,https://ikman.lk/en/ad/social-media-manager-colombo-30,"Rs 40,000 - 50,000",12 days,"Social Media Manager|Siyochem Institute|Rs 40,000 - 50,000|MEMBER|Colombo, Digital Marketing|12 days"
Digital MarketingÂ,1,influencer,https://ikman.lk/en/ad/female-vacancy-gampaha-colombo-area-gampaha,"Rs 30,000 - 100,000",12 days,"influencer|proposemee|Rs 30,000 - 100,000|Gampaha, Digital Marketing|12 days"
Digital MarketingÂ,1,Social Media Coordinator,https://ikman.lk/en/ad/social-media-coordinator-matara,,12 days,"Social Media Coordinator|Kingcell Mobile|MEMBER|Matara, Digital Marketing|12 days"
Digital MarketingÂ,1,Social Media Coordinator Cum Graphic Designer,https://ikman.lk/en/ad/social-media-coordinator-cum-graphic-designer-matara-2,,12 days,"Social Media Coordinator Cum Graphic Designer|Kingcell Mobile|MEMBER|Matara, Digital Marketing|12 days"
Digital MarketingÂ,1,Social Media Manager,https://ikman.lk/en/ad/social-media-manager-kandy,,13 days,"Social Media Manager|INCREMENTAL SOFTWARE SOLUTIONS PTY. LTD|MEMBER|Kandy, Digital Marketing|13 days"
Digital MarketingÂ,2,Social Media Digital Growth Manager,https://ikman.lk/en/ad/social-media-digital-growth-manager-colombo-4,"Rs 80,000 - 120,000",,"Social Media Digital Growth Manager|Canbarra (PVT) Ltd|Rs 80,000 - 120,000|MEMBER|Colombo, Digital Marketing"
Digital MarketingÂ,2,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-kegalle-3,,,"Digital Marketing Executive|MBL Marketing (PVT) Ltd|MEMBER|Kegalle, Digital Marketing"
Digital MarketingÂ,2,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-kegalle-3,,13 days,"Digital Marketing Executive|MBL Marketing (PVT) Ltd|MEMBER|Kegalle, Digital Marketing|13 days"
Digital MarketingÂ,2,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-colombo-429,"Rs 90,000 - 100,000",13 days,"Digital Marketing Executive|Global HR Solutions (Pvt) Ltd|Rs 90,000 - 100,000|MEMBER|Colombo, Digital Marketing|13 days"
Digital MarketingÂ,2,Digital Marketing Intern,https://ikman.lk/en/ad/digital-marketing-intern-colombo,"Rs 40,000 - 50,000",13 days,"Digital Marketing Intern|Property Lanka SL PVT|Rs 40,000 - 50,000|Colombo, Digital Marketing|13 days"
Digital MarketingÂ,2,Social Media Executive (Female),https://ikman.lk/en/ad/social-media-executive-female-kurunegala,,13 days,"FEATURED|Social Media Executive (Female)|Al Azab International|AUTH AGENT|Kurunegala, Digital Marketing|13 days"
Digital MarketingÂ,2,Social Media Executive,https://ikman.lk/en/ad/social-media-executive-needed-to-our-printing-shop-in-nugegoda-colombo,"Rs 50,000 - 60,000",13 days,"Social Media Executive|Opel Arts|Rs 50,000 - 60,000|Colombo, Digital Marketing|13 days"
Digital MarketingÂ,2,Social Media Content Creator,https://ikman.lk/en/ad/social-media-content-creator-kandy,"Rs 35,000 - 150,000",16 days,"Social Media Content Creator|Kandula Modernhomes (Pvt) Ltd|Rs 35,000 - 150,000|MEMBER|Kandy, Digital Marketing|16 days"
Digital MarketingÂ,2,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-kegalle-2,,16 days,"Digital Marketing Executive|Nicstop Computer|MEMBER|Kegalle, Digital Marketing|16 days"
Digital MarketingÂ,2,Social Media Executive,https://ikman.lk/en/ad/social-media-executive-colombo-103,,16 days,"Social Media Executive|Sunrise Ceylon {PVT) Ltd|MEMBER|Colombo, Digital Marketing|16 days"
Digital MarketingÂ,2,Content Creator - Bambalapitiya,https://ikman.lk/en/ad/content-creator-bambalapitiya-colombo-1,,19 days,"Content Creator - Bambalapitiya|The Garage Clothing Store|MEMBER|Colombo, Digital Marketing|19 days"
Digital MarketingÂ,2,Content Creator - Bambalapitiya,https://ikman.lk/en/ad/content-creator-bambalapitiya-colombo,,19 days,"Content Creator - Bambalapitiya|The Garage Clothing Store|MEMBER|Colombo, Digital Marketing|19 days"
Digital MarketingÂ,2,Digital Marketing Assistant Manager,https://ikman.lk/en/ad/digital-marketing-assistant-manager-colombo,,19 days,"Digital Marketing Assistant Manager|Signature|MEMBER|Colombo, Digital Marketing|19 days"
Digital MarketingÂ,2,Digital Marketing Influencer (Female),https://ikman.lk/en/ad/digital-marketing-influencer-female-colombo,"Rs 50,000 - 150,000",20 days,"Digital Marketing Influencer (Female)|Mr.Vihanga Kollurage|Rs 50,000 - 150,000|MEMBER|Colombo, Digital Marketing|20 days"
Digital MarketingÂ,2,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-colombo-427,,20 days,"Digital Marketing Executive|World Express CMB (Pvt) Ltd|MEMBER|Colombo, Digital Marketing|20 days"
Digital MarketingÂ,2,Digital Marketing Executive,https://ikman.lk/en/ad/marketing-executive-battaramulla-colombo-11,"Rs 58,000 - 85,000",22 days,"Digital Marketing Executive|Mydear Enterprise|Rs 58,000 - 85,000|Colombo, Digital Marketing|22 days"
Digital MarketingÂ,2,Social Media Expert,https://ikman.lk/en/ad/social-media-expert-colombo-1,,23 days,"Social Media Expert|A PLUS Eco (PVT)LTD|MEMBER|Colombo, Digital Marketing|23 days"
Digital MarketingÂ,2,Social Media Executive - Female,https://ikman.lk/en/ad/content-creator-and-presenter-female-gampaha,"Rs 45,000 - 70,000",23 days,"Social Media Executive - Female|Sawana Cellular|Rs 45,000 - 70,000|Gampaha, Digital Marketing|23 days"
Digital MarketingÂ,2,Social Media Presenter (Female),https://ikman.lk/en/ad/social-media-presenter-females-only-kurunegala,,25 days,"Social Media Presenter (Female)|Private Poster|Kurunegala, Digital Marketing|25 days"
Digital MarketingÂ,2,Digital Marketer,https://ikman.lk/en/ad/digital-marketer-colombo-1,,26 days,"Digital Marketer|Luxe Salon|MEMBER|Colombo, Digital Marketing|26 days"
Digital MarketingÂ,2,Digital Marketer,https://ikman.lk/en/ad/digital-marketer-colombo,,26 days,"Digital Marketer|Luxe Salon|MEMBER|Colombo, Digital Marketing|26 days"
Digital MarketingÂ,2,Video Making Content Creator,https://ikman.lk/en/ad/video-making-content-creator-colombo,,26 days,"Video Making Content Creator|LuxuryX PVT LTD|Colombo, Digital Marketing|26 days"
Digital MarketingÂ,2,Call Center Officer â Female Work From Home,https://ikman.lk/en/ad/call-center-officer-female-work-from-home-colombo,"Rs 40,000 - 100,000",27 days,"FEATURED|Call Center Officer â Female Work From Home|Uber Sri Lanka|Rs 40,000 - 100,000|AUTH AGENT|Colombo, Digital Marketing|27 days"
Digital MarketingÂ,2,Social Media Activator,https://ikman.lk/en/ad/social-media-activator-colombo,"Rs 35,000 - 45,000",28 days,"Social Media Activator|NELSONS TADING COMPANY|Rs 35,000 - 45,000|MEMBER|Colombo, Digital Marketing|28 days"
Digital MarketingÂ,2,Social Media Digital Growth Manager,https://ikman.lk/en/ad/social-media-digital-growth-manager-colombo-4,"Rs 80,000 - 120,000",28 days,"Social Media Digital Growth Manager|Canbarra (PVT) Ltd|Rs 80,000 - 120,000|MEMBER|Colombo, Digital Marketing|28 days"
Digital MarketingÂ,2,Social Media Manager,https://ikman.lk/en/ad/social-media-management-colombo,"Rs 40,000 - 60,000",30 days,"Social Media Manager|Private Poster|Rs 40,000 - 60,000|Colombo, Digital Marketing|30 days"
Digital MarketingÂ,2,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-puttalam-1,"Rs 95,000 - 100,000",30 days,"Digital Marketing Executive|Yuhang Private Limited|Rs 95,000 - 100,000|Puttalam, Digital Marketing|30 days"
Digital MarketingÂ,3,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-kegalle-3,,,"Digital Marketing Executive|MBL Marketing (PVT) Ltd|MEMBER|Kegalle, Digital Marketing"
Digital MarketingÂ,3,Social Media Digital Growth Manager,https://ikman.lk/en/ad/social-media-digital-growth-manager-colombo-3,"Rs 150,000 - 300,000",,"Social Media Digital Growth Manager|AKARA Apartments|Rs 150,000 - 300,000|AUTH AGENT|Colombo, Digital Marketing"
Digital MarketingÂ,3,Social Media Executive,https://ikman.lk/en/ad/social-media-executive-colombo-101,"Rs 50,000 - 100,000",35 days,"Social Media Executive|Sala Enterprises|Rs 50,000 - 100,000|Colombo, Digital Marketing|35 days"
Digital MarketingÂ,3,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-colombo-424,,37 days,"Digital Marketing Executive|RED BERRYLS|Colombo, Digital Marketing|37 days"
Digital MarketingÂ,3,Digital Marketing Assistant,https://ikman.lk/en/ad/digital-marketing-assistant-colombo-2,,43 days,"Digital Marketing Assistant|Win Tattoo Supply (Pvt) Ltd|MEMBER|Colombo, Digital Marketing|43 days"
Digital MarketingÂ,3,Social Media Executive,https://ikman.lk/en/ad/social-media-executive-colombo-99,,44 days,"Social Media Executive|Sisili Projects Consortium Pvt Ltd|MEMBER|Colombo, Digital Marketing|44 days"
Digital MarketingÂ,3,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-and-seo-colombo,"Rs 75,000 - 120,000",45 days,"Digital Marketing Executive|Private Poster|Rs 75,000 - 120,000|Colombo, Digital Marketing|45 days"
Digital MarketingÂ,3,Social Media Digital Growth Manager,https://ikman.lk/en/ad/social-media-digital-growth-manager-colombo-3,"Rs 150,000 - 300,000",46 days,"Social Media Digital Growth Manager|AKARA Apartments|Rs 150,000 - 300,000|AUTH AGENT|Colombo, Digital Marketing|46 days"
Digital MarketingÂ,3,Digital Marketing Assistant - male,https://ikman.lk/en/ad/digital-marketing-assistant-male-colombo,"Rs 50,000 - 80,000",46 days,"Digital Marketing Assistant - male|Canbarra (PVT) Ltd|Rs 50,000 - 80,000|MEMBER|Colombo, Digital Marketing|46 days"
Digital MarketingÂ,3,Social Media Marketing Executive - Female,https://ikman.lk/en/ad/social-media-marketing-executive-female-colombo,,47 days,"Social Media Marketing Executive - Female|Innovate Smart Campus|Colombo, Digital Marketing|47 days"
Digital MarketingÂ,3,Graphic Designer - Kurunegala,https://ikman.lk/en/ad/graphic-designer-kurunegala-kurunegala-27,"Rs 35,000 - 40,000",48 days,"Graphic Designer - Kurunegala|Graphic Designer|Rs 35,000 - 40,000|MEMBER|Kurunegala, Digital Marketing|48 days"
Digital MarketingÂ,3,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-colombo-423,,51 days,"Digital Marketing Executive|GRANT TECH HOLDINGS (PVT) LTD|Colombo, Digital Marketing|51 days"
Digital MarketingÂ,3,Showroom Content Creator,https://ikman.lk/en/ad/showroom-content-creator-kandy,"Rs 40,000 - 60,000",51 days,"Showroom Content Creator|Private Poster|Rs 40,000 - 60,000|Kandy, Digital Marketing|51 days"
Digital MarketingÂ,3,Digital Marketing Executives,https://ikman.lk/en/ad/digital-marketing-executives-colombo-21,,52 days,"Digital Marketing Executives|RAMFORD ISNTITUTE OF BUSINESS MANAGEMENT|MEMBER|Colombo, Digital Marketing|52 days"
Digital MarketingÂ,3,Digital Creative Designer,https://ikman.lk/en/ad/social-media-marketing-and-graphic-designiner-gampaha,"Rs 60,000 - 70,000",54 days,"Digital Creative Designer|Total Solution|Rs 60,000 - 70,000|Gampaha, Digital Marketing|54 days"
Digital MarketingÂ,3,Digital Marketing Web Developer,https://ikman.lk/en/ad/digital-marketing-web-developer-and-social-media-executive-colombo,"Rs 40,000 - 45,000",54 days,"Digital Marketing Web Developer|Univision Pvt Ltd|Rs 40,000 - 45,000|Colombo, Digital Marketing|54 days"
Digital MarketingÂ,3,Marketing Manager,https://ikman.lk/en/ad/marketing-manager-colombo-431,,54 days,"Marketing Manager|Touch of Gold Lanka Pvt ltd|MEMBER|Colombo, Digital Marketing|54 days"
Digital MarketingÂ,3,Content Creator - Male,https://ikman.lk/en/ad/content-creator-male-colombo-2,"Rs 90,000 - 100,000",55 days,"Content Creator - Male|Lyceum Global Holdings (Private) Limited|Rs 90,000 - 100,000|MEMBER|Colombo, Digital Marketing|55 days"
Digital MarketingÂ,3,Digital Marketing Manager,https://ikman.lk/en/ad/digital-marketing-manager-gampaha,"Rs 40,000",57 days,"Digital Marketing Manager|Lvgtp campus|Rs 40,000|Gampaha, Digital Marketing|57 days"
Digital MarketingÂ,3,Graphic Designer,https://ikman.lk/en/ad/graphic-designer-colombo-3374,,57 days,"Graphic Designer|Global HR Solutions (Pvt) Ltd|MEMBER|Colombo, Digital Marketing|57 days"
Digital MarketingÂ,3,Digital Marketing Executive,https://ikman.lk/en/ad/digital-marketing-executive-colombo-422,,57 days,"Digital Marketing Executive|Global HR Solutions (Pvt) Ltd|MEMBER|Colombo, Digital Marketing|57 days"
